customer_id,name,gender,age,city,signup_date,Year,QTR,Month,Month_Name
C01421,Navya Tailor,Other,21,Kolkata,2025-10-03,2025,4,10,October
C01422,Dhanuk Uppal,F,22,Delhi,2024-06-02,2024,2,6,June
C01423,Rhea Lad,F,32,Kolkata,2025-09-28,2025,3,9,September
C01424,Yuvraj  Joshi,F,27,Chennai,2025-06-09,2025,2,6,June
C01425,Yasmin Cheema,F,21,Mumbai,2025-04-09,2025,2,4,April
C01426,Neelofar Lala,M,18,Kolkata,2025-08-14,2025,3,8,August
C01427,Dhanush Chatterjee,Other,28,Chennai,2025-10-08,2025,4,10,October
C01428,Prisha Venkataraman,Other,33,Pune,2025-02-01,2025,1,2,February
C01429,Divij Kamdar,Other,35,Delhi,2024-04-19,2024,2,4,April
C01430,Adah Sem,M,18,Delhi,2024-10-26,2024,4,10,October
C01431,Vanya Lata,Other,33,Chennai,2025-03-04,2025,1,3,March
C01432,Divyansh Yogi,Other,21,Pune,2024-10-07,2024,4,10,October
C01433,Manjari Tak,Other,43,Mumbai,2023-12-09,2023,4,12,December
C01434,Dhanush Chada,Other,27,Mumbai,2025-04-30,2025,2,4,April
C01435,Aniruddh Ramanathan,Other,20,Pune,2024-03-24,2024,1,3,March
C01436,Neelofar Barad,Other,32,Bangalore,2024-01-19,2024,1,1,January
C01437,Zoya Dave,F,29,Ahmedabad,2024-04-05,2024,2,4,April
C01438,Kimaya Sharma,Other,35,Kolkata,2024-10-11,2024,4,10,October
C01439,Reyansh Dewan,Other,31,Chennai,2024-02-04,2024,1,2,February
C01440,Badal Rajan,F,43,Hyderabad,2025-09-24,2025,3,9,September
C01441,Khushi Badami,Other,26,Bangalore,2023-11-30,2023,4,11,November
C01442,Divyansh Sibal,M,36,Kolkata,2024-03-04,2024,1,3,March
C01443,Tiya Ramesh,M,24,Hyderabad,2024-01-30,2024,1,1,January
C01444,Jivika Gill,Other,31,Hyderabad,2025-06-03,2025,2,6,June
C01445,Amira Kadakia,M,26,Chennai,2025-07-18,2025,3,7,July
C01446,Myra Deo,M,38,Chennai,2024-11-30,2024,4,11,November
C01447,Ritvik Dash,Other,37,Chennai,2024-09-28,2024,3,9,September
C01448,Misha Dass,M,34,Hyderabad,2025-04-20,2025,2,4,April
C01449,Devansh Bhargava,Other,32,Chennai,2023-12-22,2023,4,12,December
C01450,Prisha Barad,M,35,Hyderabad,2023-12-20,2023,4,12,December
C01451,Bhavin Comar,F,37,Ahmedabad,2025-01-11,2025,1,1,January
C01452,Sara Swamy,M,30,Delhi,2024-11-01,2024,4,11,November
C01453,Yasmin Suri,Other,34,Kolkata,2024-05-24,2024,2,5,May
C01454,Rasha Sagar,M,42,Chennai,2025-09-21,2025,3,9,September
C01455,Kimaya Amble,Other,28,Hyderabad,2023-12-15,2023,4,12,December
C01456,Seher Lanka,F,32,Kolkata,2025-06-24,2025,2,6,June
C01457,Nitya Ganesh,F,26,Pune,2024-06-13,2024,2,6,June
C01458,Ira Kanda,Other,40,Hyderabad,2025-05-13,2025,2,5,May
C01459,Alisha Boase,M,28,Chennai,2024-10-21,2024,4,10,October
C01460,Nakul Ram,M,34,Ahmedabad,2025-05-03,2025,2,5,May
C01461,Onkar Banerjee,M,46,Pune,2024-04-03,2024,2,4,April
C01462,Amani Ben,Other,38,Delhi,2024-09-19,2024,3,9,September
C01463,Jivika Vala,Other,28,Delhi,2025-08-23,2025,3,8,August
C01464,Kashvi Choudhry,F,36,Ahmedabad,2025-03-19,2025,1,3,March
C01465,Anvi Dani,M,33,Bangalore,2024-01-18,2024,1,1,January
C01466,Jhanvi Bakshi,M,18,Mumbai,2024-07-10,2024,3,7,July
C01467,Mamooty Gandhi,Other,20,Bangalore,2024-09-03,2024,3,9,September
C01468,Kiara Tank,F,27,Hyderabad,2024-06-21,2024,2,6,June
C01469,Kashvi Sethi,F,32,Chennai,2025-04-08,2025,2,4,April
C01470,Kiaan Sule,Other,25,Chennai,2025-06-01,2025,2,6,June
C01471,Hansh Bhatia,M,30,Mumbai,2024-09-25,2024,3,9,September
C01472,Sahil Kurian,Other,25,Chennai,2024-06-16,2024,2,6,June
C01473,Tushar Lalla,M,22,Pune,2024-11-12,2024,4,11,November
C01474,Vaibhav Kunda,F,26,Mumbai,2025-09-18,2025,3,9,September
C01475,Shayak Saha,M,32,Mumbai,2025-05-01,2025,2,5,May
C01476,Mahika Mani,F,33,Hyderabad,2024-10-06,2024,4,10,October
C01477,Shanaya Upadhyay,Other,27,Chennai,2024-11-01,2024,4,11,November
C01478,Divij Dayal,F,41,Pune,2025-07-05,2025,3,7,July
C01479,Kartik Mane,M,24,Pune,2024-10-23,2024,4,10,October
C01480,Darshit Andra,Other,32,Delhi,2024-03-28,2024,1,3,March
C01481,Krish Amble,M,26,Bangalore,2025-03-09,2025,1,3,March
C01482,Nirvi Sama,Other,23,Mumbai,2025-03-18,2025,1,3,March
C01483,Sara Bir,F,22,Kolkata,2024-01-26,2024,1,1,January
C01484,Shayak Dhillon,M,29,Pune,2024-11-02,2024,4,11,November
C01485,Divij Kadakia,M,18,Delhi,2024-03-05,2024,1,3,March
C01486,Gatik Shanker,Other,33,Pune,2025-04-06,2025,2,4,April
C01487,Samaira Chhabra,F,33,Pune,2024-11-18,2024,4,11,November
C01488,Divit Badami,F,35,Delhi,2024-07-07,2024,3,7,July
C01489,Tiya Venkataraman,Other,43,Ahmedabad,2024-11-08,2024,4,11,November
C01490,Mamooty Sachar,Other,32,Hyderabad,2024-04-30,2024,2,4,April
C01491,Alisha Venkatesh,M,21,Pune,2024-10-16,2024,4,10,October
C01492,Biju Bains,F,26,Delhi,2024-01-26,2024,1,1,January
C01493,Nitya Batra,Other,30,Delhi,2024-08-31,2024,3,8,August
C01494,Yashvi Sridhar,M,28,Pune,2025-03-29,2025,1,3,March
C01495,Neysa Lall,F,22,Bangalore,2025-10-05,2025,4,10,October
C01496,Anvi Dara,F,24,Chennai,2024-05-01,2024,2,5,May
C01497,Misha Bahri,Other,33,Chennai,2025-06-19,2025,2,6,June
C01498,Pihu Jain,M,35,Pune,2025-01-28,2025,1,1,January
C01499,Aarna Dara,Other,26,Ahmedabad,2024-09-19,2024,3,9,September
C01500,Taimur Bassi,F,31,Hyderabad,2024-07-08,2024,3,7,July
C01501,Zara Brar,F,18,Delhi,2025-05-23,2025,2,5,May
C01502,Aniruddh Gulati,F,21,Bangalore,2023-12-20,2023,4,12,December
C01503,Samarth Hayre,M,29,Mumbai,2024-05-18,2024,2,5,May
C01504,Rohan Dutta,Other,19,Hyderabad,2024-03-19,2024,1,3,March
C01505,Ira Ghose,Other,31,Bangalore,2024-04-17,2024,2,4,April
C01506,Riaan Devi,M,18,Delhi,2025-04-10,2025,2,4,April
C01507,Amira Dar,Other,39,Kolkata,2023-12-17,2023,4,12,December
C01508,Ira Mangal,M,40,Delhi,2025-01-24,2025,1,1,January
C01509,Manjari Goda,Other,41,Kolkata,2024-11-04,2024,4,11,November
C01510,Tushar Kade,Other,22,Bangalore,2025-02-13,2025,1,2,February
C01511,Akarsh Shankar,Other,36,Mumbai,2025-11-01,2025,4,11,November
C01512,Madhav Mann,M,25,Ahmedabad,2024-04-07,2024,2,4,April
C01513,Tanya Majumdar,Other,18,Pune,2024-02-20,2024,1,2,February
C01514,Pranay Rajagopal,M,23,Bangalore,2025-06-13,2025,2,6,June
C01515,Tarini Kapadia,M,37,Hyderabad,2023-11-29,2023,4,11,November
C01516,Shayak Dugar,M,32,Chennai,2025-03-27,2025,1,3,March
C01517,Amira Raju,Other,25,Bangalore,2025-07-06,2025,3,7,July
C01518,Amira Subramaniam,Other,28,Delhi,2024-09-29,2024,3,9,September
C01519,Zaina Keer,F,25,Kolkata,2025-03-27,2025,1,3,March
C01520,Rasha Balakrishnan,F,28,Ahmedabad,2024-06-18,2024,2,6,June
C01521,Tiya Sarkar,Other,40,Kolkata,2024-08-20,2024,3,8,August
C01522,Ira Khare,F,26,Pune,2023-11-12,2023,4,11,November
C01523,Kismat Sura,M,44,Kolkata,2024-07-11,2024,3,7,July
C01524,Kanav Madan,Other,21,Bangalore,2025-04-02,2025,2,4,April
C01525,Lagan Babu,Other,34,Hyderabad,2024-10-03,2024,4,10,October
C01526,Tejas Vyas,Other,37,Bangalore,2024-12-13,2024,4,12,December
C01527,Kanav Zacharia,Other,19,Hyderabad,2024-03-26,2024,1,3,March
C01528,Zain Ram,Other,32,Bangalore,2024-10-09,2024,4,10,October
C01529,Sumer Barad,F,19,Bangalore,2024-10-19,2024,4,10,October
C01530,Kartik Mann,F,44,Chennai,2024-08-17,2024,3,8,August
C01531,Pihu Ravi,Other,40,Bangalore,2024-08-01,2024,3,8,August
C01532,Saksham Sibal,F,35,Ahmedabad,2023-11-09,2023,4,11,November
C01533,Stuvan Chandra,F,30,Kolkata,2024-10-15,2024,4,10,October
C01534,Dharmajan Din,Other,25,Hyderabad,2025-02-07,2025,1,2,February
C01535,Jivin Subramaniam,F,24,Mumbai,2024-02-17,2024,1,2,February
C01536,Divyansh Raju,Other,41,Delhi,2024-07-13,2024,3,7,July
C01537,Shlok Vyas,M,31,Kolkata,2025-10-17,2025,4,10,October
C01538,Aaina Golla,Other,40,Chennai,2025-06-14,2025,2,6,June
C01539,Adah Sahni,Other,40,Mumbai,2025-02-04,2025,1,2,February
C01540,Drishya Ghosh,F,29,Pune,2025-02-01,2025,1,2,February
C01541,Pranay Rout,M,28,Mumbai,2025-03-27,2025,1,3,March
C01542,Mehul Agarwal,M,27,Hyderabad,2024-06-22,2024,2,6,June
C01543,Raghav Vasa,M,23,Kolkata,2023-11-25,2023,4,11,November
C01544,Alisha Hayre,Other,29,Bangalore,2025-03-29,2025,1,3,March
C01545,Raunak Atwal,F,29,Delhi,2024-01-21,2024,1,1,January
C01546,Advika Seshadri,Other,35,Pune,2024-10-06,2024,4,10,October
C01547,Kiaan Chauhan,M,29,Kolkata,2024-10-26,2024,4,10,October
C01548,Zeeshan Deshmukh,Other,36,Mumbai,2025-07-21,2025,3,7,July
C01549,Ojas Dara,M,34,Mumbai,2024-07-10,2024,3,7,July
C01550,Kimaya Luthra,M,35,Chennai,2024-07-12,2024,3,7,July
C01551,Jivika Acharya,M,31,Bangalore,2025-07-10,2025,3,7,July
C01552,Kashvi Saran,M,33,Hyderabad,2025-02-10,2025,1,2,February
C01553,Tara Saxena,Other,31,Ahmedabad,2025-09-28,2025,3,9,September
C01554,Faiyaz Dixit,Other,18,Bangalore,2025-05-30,2025,2,5,May
C01555,Romil Solanki,F,26,Bangalore,2024-04-19,2024,2,4,April
C01556,Uthkarsh Basu,F,22,Bangalore,2025-06-19,2025,2,6,June
C01557,Navya Krishnan,M,42,Ahmedabad,2024-10-17,2024,4,10,October
C01558,Mohanlal Jaggi,F,37,Pune,2025-01-31,2025,1,1,January
C01559,Ela Gera,M,31,Delhi,2025-08-15,2025,3,8,August
C01560,Piya Brahmbhatt,M,33,Chennai,2024-05-26,2024,2,5,May
C01561,Dhanuk Suresh,Other,41,Bangalore,2025-07-11,2025,3,7,July
C01562,Sara Sur,M,25,Pune,2024-06-17,2024,2,6,June
C01563,Aarna Karnik,F,39,Ahmedabad,2025-06-09,2025,2,6,June
C01564,Heer Bhargava,F,44,Chennai,2024-11-18,2024,4,11,November
C01565,Manjari Ganesh,Other,30,Mumbai,2023-12-01,2023,4,12,December
C01566,Zaina Shankar,Other,23,Pune,2024-10-09,2024,4,10,October
C01567,Advika Kale,F,28,Kolkata,2025-02-17,2025,1,2,February
C01568,Jayesh Dugar,M,38,Hyderabad,2024-05-09,2024,2,5,May
C01569,Reyansh Venkataraman,F,34,Delhi,2024-07-25,2024,3,7,July
C01570,Sumer Gade,M,32,Kolkata,2024-12-08,2024,4,12,December
C01571,Aarush Salvi,F,23,Pune,2025-06-23,2025,2,6,June
C01572,Kashvi Kumer,M,30,Pune,2025-06-14,2025,2,6,June
C01573,Vidur Handa,F,32,Ahmedabad,2024-08-18,2024,3,8,August
C01574,Aaina Mammen,F,26,Pune,2025-02-16,2025,1,2,February
C01575,Damini Doctor,F,26,Ahmedabad,2025-06-22,2025,2,6,June
C01576,Tushar Magar,Other,36,Bangalore,2024-05-12,2024,2,5,May
C01577,Akarsh Chaudry,M,34,Bangalore,2024-11-08,2024,4,11,November
C01578,Vidur Srinivas,F,30,Mumbai,2024-09-04,2024,3,9,September
C01579,Oorja Raman,Other,28,Delhi,2024-08-22,2024,3,8,August
C01580,Vihaan Dara,F,29,Bangalore,2025-03-11,2025,1,3,March
C01581,Reyansh Bandi,Other,38,Bangalore,2023-12-18,2023,4,12,December
C01582,Divyansh Lala,M,34,Hyderabad,2024-11-09,2024,4,11,November
C01583,Diya Banik,Other,31,Kolkata,2025-01-02,2025,1,1,January
C01584,Misha Sidhu,Other,43,Delhi,2024-06-08,2024,2,6,June
C01585,Ishita Chandra,M,24,Chennai,2024-12-03,2024,4,12,December
C01586,Fateh Sarkar,Other,20,Ahmedabad,2024-09-27,2024,3,9,September
C01587,Rasha Sarin,Other,18,Mumbai,2025-06-30,2025,2,6,June
C01588,Pranay Bhatnagar,F,34,Kolkata,2024-09-09,2024,3,9,September
C01589,Eshani Chana,M,42,Chennai,2024-03-10,2024,1,3,March
C01590,Charvi Badal,M,41,Ahmedabad,2025-10-24,2025,4,10,October
C01591,Manikya Gola,Other,25,Bangalore,2024-05-17,2024,2,5,May
C01592,Raunak Barad,F,23,Pune,2025-03-03,2025,1,3,March
C01593,Keya Dasgupta,Other,18,Hyderabad,2025-05-10,2025,2,5,May
C01594,Saksham Rama,Other,24,Delhi,2024-08-31,2024,3,8,August
C01595,Raghav Chaudhary,Other,21,Mumbai,2024-08-27,2024,3,8,August
C01596,Emir Jhaveri,Other,40,Mumbai,2024-02-04,2024,1,2,February
C01597,Shayak Mandal,F,31,Mumbai,2023-12-06,2023,4,12,December
C01598,Umang Ranganathan,M,30,Mumbai,2025-11-06,2025,4,11,November
C01599,Kaira Wadhwa,Other,24,Ahmedabad,2024-06-18,2024,2,6,June
C01600,Rhea Dey,F,19,Hyderabad,2024-07-27,2024,3,7,July
C01601,Kartik Kibe,M,19,Ahmedabad,2024-10-19,2024,4,10,October
C01602,Damini Rajan,M,21,Bangalore,2023-12-14,2023,4,12,December
C01603,Saira Basu,F,36,Pune,2025-07-27,2025,3,7,July
C01604,Nakul Chaudhary,M,18,Hyderabad,2023-11-30,2023,4,11,November
C01605,Jayant Karnik,Other,34,Delhi,2025-10-26,2025,4,10,October
C01606,Anika Ramanathan,Other,54,Pune,2023-11-21,2023,4,11,November
C01607,Sumer Sachar,F,26,Ahmedabad,2025-10-08,2025,4,10,October
C01608,Divij Mannan,F,32,Hyderabad,2025-04-09,2025,2,4,April
C01609,Shayak Lall,M,30,Pune,2024-07-07,2024,3,7,July
C01610,Hunar Bobal,M,19,Chennai,2025-01-06,2025,1,1,January
C01611,Ira Dutta,Other,21,Chennai,2024-07-06,2024,3,7,July
C01612,Jayan Sinha,Other,26,Mumbai,2025-02-06,2025,1,2,February
C01613,Samiha Deshmukh,F,29,Kolkata,2024-03-25,2024,1,3,March
C01614,Divyansh Joshi,F,45,Bangalore,2024-04-02,2024,2,4,April
C01615,Charvi Chandra,Other,24,Chennai,2025-09-20,2025,3,9,September
C01616,Indrajit Kumar,F,23,Delhi,2024-12-13,2024,4,12,December
C01617,Rohan Yadav,Other,22,Kolkata,2024-02-22,2024,1,2,February
C01618,Reyansh Kapoor,F,39,Pune,2023-11-16,2023,4,11,November
C01619,Samiha Walla,F,25,Ahmedabad,2024-04-22,2024,2,4,April
C01620,Lavanya Sengupta,Other,43,Hyderabad,2024-01-27,2024,1,1,January
C01621,Yuvaan Suresh,Other,32,Mumbai,2023-12-24,2023,4,12,December
C01622,Tejas Baria,F,42,Mumbai,2024-10-14,2024,4,10,October
C01623,Piya Sarin,M,30,Bangalore,2024-01-31,2024,1,1,January
C01624,Vritika Gara,Other,28,Chennai,2024-02-06,2024,1,2,February
C01625,Raghav Kale,M,31,Mumbai,2025-10-17,2025,4,10,October
C01626,Tiya Guha,M,40,Mumbai,2024-12-01,2024,4,12,December
C01627,Jayant Shenoy,F,32,Bangalore,2025-06-29,2025,2,6,June
C01628,Stuvan Chada,Other,34,Delhi,2024-12-30,2024,4,12,December
C01629,Sumer Borde,F,30,Pune,2024-02-09,2024,1,2,February
C01630,Hansh Ben,Other,28,Bangalore,2024-06-28,2024,2,6,June
C01631,Ira Kapur,F,34,Ahmedabad,2025-02-22,2025,1,2,February
C01632,Fateh Swamy,F,31,Delhi,2024-07-07,2024,3,7,July
C01633,Mohanlal Dora,Other,31,Mumbai,2025-10-15,2025,4,10,October
C01634,Yasmin Thakur,Other,20,Kolkata,2025-09-21,2025,3,9,September
C01635,Shray Dave,M,25,Delhi,2025-02-11,2025,1,2,February
C01636,Madhup Dasgupta,M,30,Mumbai,2024-04-26,2024,2,4,April
C01637,Renee Golla,Other,19,Mumbai,2025-08-04,2025,3,8,August
C01638,Shayak Mannan,M,35,Hyderabad,2025-07-06,2025,3,7,July
C01639,Anvi Kamdar,Other,20,Mumbai,2024-12-05,2024,4,12,December
C01640,Adah Chaudhary,M,23,Mumbai,2025-07-28,2025,3,7,July
C01641,Miraya Bhatt,F,32,Mumbai,2025-06-21,2025,2,6,June
C01642,Uthkarsh Saini,Other,19,Kolkata,2025-04-15,2025,2,4,April
C01643,Lakshit Saini,Other,35,Hyderabad,2024-09-12,2024,3,9,September
C01644,Bhavin Bath,Other,20,Chennai,2024-12-20,2024,4,12,December
C01645,Zain Bahri,M,33,Delhi,2025-02-02,2025,1,2,February
C01646,Zeeshan Kant,F,26,Ahmedabad,2024-05-01,2024,2,5,May
C01647,Tejas Raju,F,31,Mumbai,2025-03-29,2025,1,3,March
C01648,Kanav Chakrabarti,M,28,Kolkata,2024-09-19,2024,3,9,September
C01649,Zaina Varty,Other,23,Mumbai,2025-04-19,2025,2,4,April
C01650,Myra Sunder,Other,18,Mumbai,2025-09-06,2025,3,9,September
C01651,Shalv Sharaf,Other,20,Chennai,2024-09-22,2024,3,9,September
C01652,Prisha Sarna,M,18,Pune,2025-10-09,2025,4,10,October
C01653,Arnav Kapoor,F,25,Bangalore,2024-01-02,2024,1,1,January
C01654,Mahika Thakur,M,35,Kolkata,2025-04-02,2025,2,4,April
C01655,Indranil Walia,F,42,Mumbai,2025-06-28,2025,2,6,June
C01656,Kashvi Badal,M,39,Hyderabad,2025-08-06,2025,3,8,August
C01657,Ehsaan Dara,M,36,Kolkata,2024-05-24,2024,2,5,May
C01658,Anya Kapur,M,42,Bangalore,2025-09-17,2025,3,9,September
C01659,Indrans Sagar,M,39,Ahmedabad,2024-02-08,2024,1,2,February
C01660,Miraya Deol,Other,44,Hyderabad,2025-10-10,2025,4,10,October
C01661,Dhanush Rastogi,Other,31,Bangalore,2024-12-14,2024,4,12,December
C01662,Zeeshan Chowdhury,M,34,Ahmedabad,2024-01-31,2024,1,1,January
C01663,Devansh Chaudry,Other,19,Mumbai,2024-06-24,2024,2,6,June
C01664,Manikya Chakrabarti,Other,19,Hyderabad,2025-11-01,2025,4,11,November
C01665,Nirvi Mallick,Other,36,Kolkata,2024-09-24,2024,3,9,September
C01666,Vanya Krish,Other,21,Kolkata,2024-05-05,2024,2,5,May
C01667,Umang Bhalla,F,30,Hyderabad,2025-03-31,2025,1,3,March
C01668,Hansh Mane,Other,44,Kolkata,2024-06-30,2024,2,6,June
C01669,Madhav Rout,M,29,Ahmedabad,2024-04-09,2024,2,4,April
C01670,Mishti Gill,F,34,Pune,2024-06-13,2024,2,6,June
C01671,Alia Dara,Other,27,Bangalore,2025-05-06,2025,2,5,May
C01672,Piya Bala,F,37,Mumbai,2024-07-31,2024,3,7,July
C01673,Ranbir Saha,F,35,Ahmedabad,2024-07-20,2024,3,7,July
C01674,Kashvi Lad,M,35,Bangalore,2025-08-05,2025,3,8,August
C01675,Manjari Batra,F,36,Kolkata,2025-02-14,2025,1,2,February
C01676,Prerak Lanka,F,26,Delhi,2025-07-29,2025,3,7,July
C01677,Indrajit Manne,M,50,Hyderabad,2024-12-10,2024,4,12,December
C01678,Mamooty Sodhi,Other,28,Bangalore,2025-08-23,2025,3,8,August
C01679,Khushi Rama,Other,28,Hyderabad,2025-05-04,2025,2,5,May
C01680,Hiran Raju,F,23,Delhi,2024-09-26,2024,3,9,September
C01681,Hrishita Badal,Other,30,Pune,2025-01-11,2025,1,1,January
C01682,Yuvaan Sandal,F,31,Pune,2025-05-25,2025,2,5,May
C01683,Jhanvi Sani,M,28,Mumbai,2025-05-15,2025,2,5,May
C01684,Pari Sarna,F,40,Chennai,2025-08-26,2025,3,8,August
C01685,Azad Rama,F,32,Kolkata,2025-10-23,2025,4,10,October
C01686,Divit Desai,Other,37,Pune,2023-11-20,2023,4,11,November
C01687,Lavanya Yohannan,Other,18,Chennai,2025-03-02,2025,1,3,March
C01688,Taimur Mand,Other,28,Kolkata,2025-03-08,2025,1,3,March
C01689,Nayantara Kannan,M,34,Kolkata,2025-02-27,2025,1,2,February
C01690,Charvi Char,Other,21,Ahmedabad,2024-11-09,2024,4,11,November
C01691,Kimaya Kannan,M,22,Pune,2025-09-27,2025,3,9,September
C01692,Advik Doctor,Other,29,Ahmedabad,2024-11-10,2024,4,11,November
C01693,Keya Yohannan,F,29,Chennai,2024-12-03,2024,4,12,December
C01694,Himmat Atwal,Other,25,Pune,2025-11-04,2025,4,11,November
C01695,Vaibhav Bhat,Other,28,Kolkata,2025-08-14,2025,3,8,August
C01696,Zain Chakrabarti,Other,37,Mumbai,2024-11-22,2024,4,11,November
C01697,Nakul Desai,Other,26,Bangalore,2023-12-12,2023,4,12,December
C01698,Tejas Tripathi,Other,19,Delhi,2025-01-24,2025,1,1,January
C01699,Badal Bhandari,F,29,Mumbai,2025-03-16,2025,1,3,March
C01700,Ishaan Wadhwa,M,26,Delhi,2024-10-26,2024,4,10,October
C01701,Lakshit Bora,Other,38,Kolkata,2025-09-28,2025,3,9,September
C01702,Manjari Borra,F,42,Hyderabad,2024-10-16,2024,4,10,October
C01703,Shanaya Barad,M,21,Kolkata,2024-04-09,2024,2,4,April
C01704,Jayant Babu,Other,33,Hyderabad,2024-01-05,2024,1,1,January
C01705,Romil Tandon,M,18,Mumbai,2024-12-20,2024,4,12,December
C01706,Alisha Trivedi,F,35,Kolkata,2024-05-09,2024,2,5,May
C01707,Taran Balan,M,33,Bangalore,2024-08-29,2024,3,8,August
C01708,Anahita Koshy,F,30,Delhi,2024-07-31,2024,3,7,July
C01709,Gatik Mangat,F,29,Bangalore,2024-12-05,2024,4,12,December
C01710,Ayesha Randhawa,Other,22,Hyderabad,2024-06-02,2024,2,6,June
C01711,Azad Chaudhuri,Other,23,Kolkata,2025-02-09,2025,1,2,February
C01712,Onkar Hayre,F,22,Chennai,2025-06-16,2025,2,6,June
C01713,Ojas Dara,Other,31,Hyderabad,2025-02-26,2025,1,2,February
C01714,Manikya Dhingra,M,18,Ahmedabad,2024-06-26,2024,2,6,June
C01715,Veer Chokshi,F,18,Hyderabad,2024-01-07,2024,1,1,January
C01716,Riya Dar,M,41,Chennai,2024-06-20,2024,2,6,June
C01717,Jivika Ratta,M,31,Hyderabad,2024-12-24,2024,4,12,December
C01718,Purab Balasubramanian,Other,18,Delhi,2024-11-15,2024,4,11,November
C01719,Yasmin Barad,Other,37,Mumbai,2025-03-26,2025,1,3,March
C01720,Amira Gulati,Other,23,Hyderabad,2025-06-13,2025,2,6,June
C01721,Trisha Agrawal,F,24,Delhi,2025-01-26,2025,1,1,January
C01722,Yuvraj  Gala,Other,30,Hyderabad,2024-04-26,2024,2,4,April
C01723,Ela Tak,M,19,Bangalore,2023-11-13,2023,4,11,November
C01724,Taimur Kota,F,34,Kolkata,2024-03-17,2024,1,3,March
C01725,Saanvi Lala,F,25,Kolkata,2024-12-21,2024,4,12,December
C01726,Dishani Bava,F,18,Delhi,2024-06-06,2024,2,6,June
C01727,Mannat Sha,Other,32,Hyderabad,2023-12-20,2023,4,12,December
C01728,Shanaya Gara,Other,40,Bangalore,2024-02-11,2024,1,2,February
C01729,Piya Ganesh,M,40,Chennai,2025-04-29,2025,2,4,April
C01730,Darshit Wali,Other,19,Pune,2025-07-06,2025,3,7,July
C01731,Pranay Chopra,F,33,Chennai,2025-06-13,2025,2,6,June
C01732,Amira Shroff,M,26,Delhi,2025-08-20,2025,3,8,August
C01733,Uthkarsh Karan,F,32,Kolkata,2024-04-18,2024,2,4,April
C01734,Shaan Joshi,Other,18,Hyderabad,2024-01-18,2024,1,1,January
C01735,Alia Sarraf,F,24,Mumbai,2025-02-22,2025,1,2,February
C01736,Abram Buch,F,21,Bangalore,2025-08-08,2025,3,8,August
C01737,Neysa Sachar,Other,18,Bangalore,2025-07-15,2025,3,7,July
C01738,Manjari Gill,Other,21,Chennai,2025-04-12,2025,2,4,April
C01739,Uthkarsh Kanda,F,30,Bangalore,2024-11-30,2024,4,11,November
C01740,Samar Viswanathan,Other,19,Chennai,2025-01-30,2025,1,1,January
C01741,Kismat Dhingra,Other,30,Chennai,2024-06-21,2024,2,6,June
C01742,Nishith Kulkarni,Other,35,Ahmedabad,2025-01-15,2025,1,1,January
C01743,Zeeshan Ranganathan,F,39,Ahmedabad,2024-10-30,2024,4,10,October
C01744,Aarna Sundaram,M,43,Pune,2024-08-25,2024,3,8,August
C01745,Tarini Krishnamurthy,F,35,Ahmedabad,2024-12-01,2024,4,12,December
C01746,Mehul Sengupta,Other,20,Hyderabad,2024-09-02,2024,3,9,September
C01747,Ivana Balasubramanian,F,34,Bangalore,2024-07-28,2024,3,7,July
C01748,Chirag Sanghvi,F,37,Bangalore,2025-01-08,2025,1,1,January
C01749,Aniruddh Trivedi,F,22,Delhi,2024-06-13,2024,2,6,June
C01750,Prerak Bhattacharyya,Other,38,Delhi,2023-11-18,2023,4,11,November
C01751,Tara Bail,F,25,Kolkata,2025-02-08,2025,1,2,February
C01752,Keya Dube,F,30,Hyderabad,2024-12-24,2024,4,12,December
C01753,Aarush Ganguly,Other,38,Chennai,2025-07-31,2025,3,7,July
C01754,Aarush Krishna,M,26,Chennai,2024-07-20,2024,3,7,July
C01755,Kavya Kakar,M,27,Kolkata,2025-07-05,2025,3,7,July
C01756,Himmat Mammen,Other,37,Pune,2025-08-13,2025,3,8,August
C01757,Kismat Raj,M,34,Mumbai,2024-12-22,2024,4,12,December
C01758,Abram Borde,F,18,Pune,2024-05-29,2024,2,5,May
C01759,Aradhya Barad,F,18,Delhi,2024-01-02,2024,1,1,January
C01760,Saksham Srivastava,Other,27,Chennai,2024-10-15,2024,4,10,October
C01761,Arhaan Bobal,M,27,Delhi,2024-06-10,2024,2,6,June
C01762,Heer Thakur,F,23,Delhi,2024-10-22,2024,4,10,October
C01763,Kanav Raju,M,46,Delhi,2025-07-29,2025,3,7,July
C01764,Adira Doshi,F,38,Delhi,2025-10-23,2025,4,10,October
C01765,Yashvi Gill,M,18,Delhi,2025-06-03,2025,2,6,June
C01766,Inaaya  Dora,M,38,Pune,2024-03-16,2024,1,3,March
C01767,Zain Sur,M,21,Bangalore,2025-09-05,2025,3,9,September
C01768,Nakul Bakshi,M,28,Bangalore,2024-12-17,2024,4,12,December
C01769,Kiaan Sidhu,Other,18,Ahmedabad,2023-12-12,2023,4,12,December
C01770,Aarna Ram,Other,39,Hyderabad,2024-07-07,2024,3,7,July
C01771,Indranil Agrawal,Other,31,Hyderabad,2024-11-15,2024,4,11,November
C01772,Ehsaan Sule,F,40,Pune,2024-06-04,2024,2,6,June
C01773,Arnav Bhagat,Other,32,Pune,2024-03-27,2024,1,3,March
C01774,Arnav Ravi,F,26,Chennai,2025-05-08,2025,2,5,May
