customer_id,name,gender,age,city,signup_date
C01845,Miraan Krishnan,F,18,Bangalore,2025-05-29
C01846,Manikya Lad,M,39,Bangalore,2025-03-04
C01847,Pari Som,F,38,Hyderabad,2024-06-07
C01848,Anvi Aurora,M,31,Kolkata,2023-12-19
C01849,Bhamini Jha,Other,32,Bangalore,2024-04-29
C01850,Hunar Sharma,M,20,Chennai,2024-07-24
C01851,Shray Sodhi,Other,22,Mumbai,2023-12-31
C01852,Myra Sinha,M,18,Kolkata,2025-09-28
C01853,Samiha Dhillon,F,24,Delhi,2024-05-17
C01854,Ranbir Kamdar,M,29,Chennai,2025-06-12
C01855,Shaan Soman,F,34,Mumbai,2025-09-07
C01856,Taimur Khanna,M,19,Mumbai,2024-04-01
C01857,Emir Chahal,M,37,Hyderabad,2024-08-14
C01858,Purab Manne,Other,30,Pune,2025-05-08
C01859,Jivin Ram,F,38,Ahmedabad,2024-01-29
C01860,Reyansh Varty,F,36,Chennai,2025-01-21
C01861,Ojas Ahuja,Other,31,Ahmedabad,2024-04-01
C01862,Lavanya Ray,M,32,Mumbai,2024-11-23
C01863,Dharmajan Saran,Other,24,Ahmedabad,2024-10-24
C01864,Zain Sabharwal,Other,29,Kolkata,2024-10-05
C01865,Rasha Agrawal,Other,31,Chennai,2024-01-13
C01866,Urvi Johal,F,36,Ahmedabad,2025-09-11
C01867,Eva Rama,Other,30,Delhi,2025-07-24
C01868,Mannat Devi,M,46,Ahmedabad,2024-03-22
C01869,Raghav Chaudhary,F,30,Pune,2024-06-04
C01870,Rania Edwin,F,18,Chennai,2025-02-12
C01871,Ira Kibe,M,26,Chennai,2025-03-25
C01872,Lakshay Dyal,M,22,Hyderabad,2025-03-04
C01873,Trisha Virk,Other,27,Mumbai,2024-01-17
C01874,Lakshit Saini,F,20,Chennai,2024-11-23
C01875,Parinaaz Sane,F,18,Hyderabad,2025-10-24
C01876,Devansh Sandal,Other,23,Ahmedabad,2024-06-12
C01877,Mehul Grover,F,33,Chennai,2025-05-03
C01878,Samaira Bajaj,M,34,Kolkata,2025-07-15
C01879,Dishani Swaminathan,F,23,Delhi,2025-04-08
C01880,Mahika Bumb,M,35,Pune,2025-01-12
C01881,Nehmat Sanghvi,M,25,Kolkata,2023-11-18
C01882,Samar Manda,Other,24,Kolkata,2024-03-13
C01883,Mishti Bhargava,F,26,Delhi,2025-01-20
C01884,Ryan Lala,M,18,Kolkata,2024-02-27
C01885,Tara Butala,F,27,Delhi,2025-08-24
C01886,Elakshi Brar,F,18,Bangalore,2025-05-20
C01887,Ojas Issac,F,25,Delhi,2025-08-28
C01888,Dhruv Koshy,Other,23,Chennai,2024-11-11
C01889,Pari Hans,F,37,Chennai,2024-10-09
C01890,Sumer Magar,F,22,Delhi,2025-08-13
C01891,Pari Sengupta,M,47,Mumbai,2024-11-27
C01892,Vaibhav Chandra,M,23,Chennai,2025-06-22
C01893,Vritika Vig,M,25,Ahmedabad,2024-06-30
C01894,Alia Rout,Other,31,Ahmedabad,2024-06-02
C01895,Rati Chanda,F,24,Ahmedabad,2025-05-28
C01896,Ehsaan Kalla,M,37,Pune,2023-11-21
C01897,Khushi Ahluwalia,M,18,Mumbai,2023-11-09
C01898,Indrans Bera,M,31,Hyderabad,2024-02-01
C01899,Samaira Shetty,M,24,Bangalore,2024-04-10
C01900,Damini Tak,F,35,Chennai,2023-12-08
C01901,Taran Karan,M,29,Ahmedabad,2025-08-30
C01902,Nitya Ben,Other,33,Hyderabad,2025-06-05
C01903,Aayush Kala,M,37,Bangalore,2024-07-19
C01904,Arnav Shenoy,M,40,Hyderabad,2025-10-04
C01905,Eva Lata,F,32,Delhi,2024-03-17
C01906,Saanvi Chad,F,43,Kolkata,2025-09-19
C01907,Heer Doctor,F,20,Ahmedabad,2024-08-31
C01908,Dhanuk Kumer,F,26,Ahmedabad,2023-12-10
C01909,Saksham Barad,Other,24,Hyderabad,2025-03-16
C01910,Ritvik Butala,F,30,Bangalore,2025-10-12
C01911,Gokul Chanda,M,31,Hyderabad,2025-02-16
C01912,Ishita Solanki,F,25,Kolkata,2024-04-15
C01913,Keya Kashyap,M,38,Ahmedabad,2025-03-19
C01914,Dhanuk Bhatti,M,18,Delhi,2024-08-08
C01915,Shlok Verma,F,38,Kolkata,2024-07-30
C01916,Siya Lal,M,24,Bangalore,2023-11-11
C01917,Samarth Mane,Other,33,Delhi,2024-01-02
C01918,Ryan Kunda,F,19,Ahmedabad,2024-09-25
C01919,Kismat Doctor,M,31,Hyderabad,2024-10-14
C01920,Nirvaan Koshy,M,31,Ahmedabad,2024-11-18
C01921,Jayant Gour,Other,37,Bangalore,2024-07-04
C01922,Vivaan Kar,Other,37,Delhi,2025-08-14
C01923,Yashvi Varkey,F,18,Kolkata,2025-03-10
C01924,Lavanya Dube,Other,29,Chennai,2025-02-23
C01925,Madhav Manda,F,36,Mumbai,2025-02-03
C01926,Madhup Kara,Other,24,Hyderabad,2023-12-30
C01927,Himmat Bhatt,Other,18,Bangalore,2024-10-10
C01928,Shayak Choudhary,F,30,Ahmedabad,2025-10-15
C01929,Aniruddh Dutta,Other,18,Chennai,2025-03-01
C01930,Darshit Thaman,M,24,Pune,2024-08-12
C01931,Renee Sankar,M,22,Delhi,2024-11-09
C01932,Samar Maharaj,M,27,Delhi,2023-11-18
C01933,Dhanush Sankar,Other,38,Kolkata,2025-07-22
C01934,Abram Dua,F,34,Hyderabad,2025-06-03
C01935,Piya Dara,M,39,Chennai,2025-08-05
C01936,Sara Kamdar,Other,33,Bangalore,2025-09-30
C01937,Hridaan Salvi,F,30,Delhi,2025-06-16
C01938,Riaan Sarma,M,40,Hyderabad,2023-12-08
C01939,Anika Dash,Other,18,Ahmedabad,2024-03-15
C01940,Jivika Batta,Other,41,Mumbai,2024-05-13
C01941,Hiran Talwar,F,34,Bangalore,2024-05-21
C01942,Divit Gopal,M,37,Mumbai,2025-01-30
C01943,Kartik Karpe,F,25,Bangalore,2024-06-04
C01944,Kaira Hora,Other,23,Pune,2025-03-12
C01945,Samar Kurian,Other,30,Hyderabad,2025-04-18
C01946,Badal Konda,M,20,Pune,2024-06-15
C01947,Nehmat Vig,Other,26,Mumbai,2024-04-09
C01948,Ela Suri,Other,26,Bangalore,2024-02-29
C01949,Hunar Deo,M,26,Ahmedabad,2024-01-24
C01950,Amira Das,M,24,Pune,2024-12-01
C01951,Ehsaan Sawhney,Other,18,Pune,2025-10-13
C01952,Zara Ranganathan,F,33,Delhi,2024-12-11
C01953,Shlok Chaudhuri,M,31,Kolkata,2024-12-29
C01954,Nayantara Contractor,F,20,Mumbai,2025-01-14
C01955,Saksham Bath,F,32,Hyderabad,2024-01-16
C01956,Eva Behl,F,27,Ahmedabad,2024-03-10
C01957,Nirvi Mann,Other,22,Chennai,2024-10-02
C01958,Dhanush Buch,Other,34,Ahmedabad,2024-02-06
C01959,Neelofar Singh,M,29,Mumbai,2024-08-06
C01960,Mamooty Lal,Other,40,Pune,2025-11-03
C01961,Lakshit Char,F,24,Ahmedabad,2024-06-22
C01962,Stuvan Bir,F,33,Mumbai,2025-01-20
C01963,Ranbir Karan,M,42,Mumbai,2025-03-29
C01964,Baiju Gandhi,F,30,Chennai,2024-03-28
C01965,Neelofar Choudhury,F,21,Pune,2024-11-13
C01966,Aarush Rajan,F,25,Hyderabad,2024-11-14
C01967,Parinaaz Bumb,Other,40,Kolkata,2024-09-21
C01968,Pihu Kibe,Other,40,Mumbai,2024-11-03
C01969,Kabir Acharya,M,25,Pune,2025-02-06
C01970,Damini Wali,Other,23,Delhi,2024-10-20
C01971,Ishita Sandal,F,36,Bangalore,2025-02-03
C01972,Riya Soni,Other,23,Kolkata,2024-03-07
C01973,Tushar Gaba,M,30,Ahmedabad,2024-04-04
C01974,Ivan Sem,Other,18,Mumbai,2024-02-23
C01975,Nakul Badal,Other,42,Chennai,2024-06-26
C01976,Eshani Sama,F,31,Kolkata,2025-09-04
C01977,Vanya Rama,Other,26,Pune,2025-06-26
C01978,Reyansh Krishna,M,32,Bangalore,2024-01-10
C01979,Manjari Kota,Other,35,Bangalore,2023-11-25
C01980,Yuvaan Mammen,M,18,Mumbai,2025-10-31
C01981,Eva Mandal,M,23,Hyderabad,2024-10-08
C01982,Kavya Shetty,M,26,Bangalore,2024-04-24
C01983,Navya Ramakrishnan,F,18,Delhi,2025-09-08
C01984,Misha Bhardwaj,M,26,Hyderabad,2024-07-22
C01985,Saksham Dara,Other,26,Kolkata,2024-10-14
C01986,Indrajit Randhawa,Other,23,Ahmedabad,2025-06-08
C01987,Aniruddh Venkatesh,Other,25,Chennai,2023-12-03
C01988,Rohan Agrawal,M,27,Pune,2025-07-31
C01989,Ritvik Bath,M,18,Bangalore,2025-01-05
C01990,Ryan Walla,M,36,Delhi,2024-08-27
C01991,Nayantara Issac,Other,33,Ahmedabad,2024-06-28
C01992,Eva Iyengar,M,26,Ahmedabad,2025-05-15
C01993,Armaan Dugar,Other,29,Hyderabad,2024-01-18
C01994,Ehsaan Singh,F,29,Kolkata,2024-04-30
C01995,Pihu Barman,F,44,Hyderabad,2024-10-30
C01996,Aaina Khalsa,Other,24,Chennai,2025-09-08
C01997,Bhamini Deshpande,Other,32,Hyderabad,2024-09-09
C01998,Charvi Tiwari,Other,18,Bangalore,2025-07-30
C01999,Mishti Rama,F,32,Bangalore,2025-06-10
C02000,Mishti Sahni,M,26,Bangalore,2025-07-09
